@relation SelectedFeatures
@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute Defective {Y,N}

@data
2.0,5.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,1.0,19.78,20.04,0.13,80.0,0.05,396.34,0.0,4.0,33.0,17.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.6,7.5,0.02,18.0,0.13,64.53,1.0,0.0,5.0,9.0,N
1.0,5.0,0.0,3.0,8.0,3.0,1.0,1.0,0.0,1.0,19.07,10.91,0.07,46.0,0.09,208.08,0.0,4.0,20.0,12.0,N
1.0,3.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,14.73,8.94,0.04,31.0,0.11,131.69,0.0,2.0,13.0,11.0,N
1.0,9.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,1.0,17.46,16.55,0.1,63.0,0.06,288.85,0.0,7.0,28.0,13.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.47,2.67,0.01,9.0,0.38,25.27,1.0,0.0,4.0,4.0,N
1.0,5.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,16.4,7.07,0.04,29.0,0.14,116.0,0.0,4.0,11.0,9.0,N
1.0,5.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,17.24,7.5,0.04,31.0,0.13,129.27,0.0,4.0,12.0,10.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,11.99,6.67,0.03,21.0,0.15,79.95,0.0,2.0,10.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.55,3.0,0.01,7.0,0.33,19.65,1.0,0.0,1.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,17.51,5.0,0.03,23.0,0.2,87.57,1.0,0.0,10.0,7.0,N
2.0,7.0,0.0,0.0,12.0,2.0,0.0,3.0,0.0,1.0,12.35,16.0,0.07,45.0,0.06,197.65,0.0,6.0,16.0,14.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,14.28,4.0,0.02,15.0,0.25,57.11,0.0,2.0,6.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,13.5,2.0,0.01,9.0,0.5,27.0,1.0,0.0,4.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.8,2.0,0.0,5.0,0.5,11.61,1.0,0.0,1.0,4.0,N
3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.68,4.67,0.02,15.0,0.21,49.83,1.0,0.0,4.0,7.0,N
0.0,5.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,11.89,13.13,0.05,35.0,0.08,156.08,0.0,4.0,15.0,14.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,17.22,4.08,0.02,19.0,0.24,70.31,0.0,2.0,7.0,7.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,11.18,5.63,0.02,17.0,0.18,62.91,0.0,2.0,5.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.2,2.5,0.01,6.0,0.4,15.51,1.0,0.0,1.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11.86,3.5,0.01,12.0,0.29,41.51,1.0,0.0,4.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,15.07,9.75,0.05,34.0,0.1,146.95,0.0,2.0,13.0,12.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.6,2.5,0.01,8.0,0.4,24.0,1.0,0.0,3.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.86,3.5,0.01,8.0,0.29,24.0,1.0,0.0,1.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,15.36,3.5,0.02,15.0,0.29,53.77,0.0,2.0,5.0,7.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,10.88,5.6,0.02,17.0,0.18,60.94,0.0,2.0,8.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,12.68,2.5,0.01,10.0,0.4,31.7,1.0,0.0,4.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,12.18,3.0,0.01,11.0,0.33,36.54,1.0,0.0,4.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.8,2.0,0.0,5.0,0.5,11.61,1.0,0.0,1.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.98,2.5,0.01,8.0,0.4,22.46,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,2.5,0.01,10.0,0.4,30.0,1.0,0.0,3.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.55,3.0,0.01,7.0,0.33,19.65,1.0,0.0,1.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.55,3.0,0.01,7.0,0.33,19.65,1.0,0.0,1.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.98,2.5,0.01,8.0,0.4,22.46,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,13.67,6.0,0.03,21.0,0.17,82.04,0.0,2.0,6.0,10.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,5.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,28.47,5.6,0.05,39.0,0.18,159.41,0.0,4.0,16.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,71.33,5.02,0.12,73.0,0.2,358.2,1.0,0.0,33.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.35,8.0,0.02,17.0,0.13,58.81,1.0,0.0,6.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.81,9.0,0.02,19.0,0.11,70.31,1.0,0.0,8.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.35,8.0,0.02,17.0,0.13,58.81,1.0,0.0,6.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.81,9.0,0.02,19.0,0.11,70.31,1.0,0.0,8.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.33,1.5,0.0,4.0,0.67,8.0,1.0,0.0,1.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.24,7.0,0.02,20.0,0.14,71.7,1.0,0.0,7.0,8.0,N
0.0,3.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,21.5,7.15,0.05,35.0,0.14,153.73,0.0,3.0,13.0,11.0,N
0.0,3.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,23.46,10.29,0.08,52.0,0.1,241.48,0.0,3.0,19.0,13.0,N
2.0,13.0,1.0,8.0,24.0,6.0,0.0,6.0,0.0,0.0,25.11,40.0,0.33,184.0,0.03,1004.54,0.0,12.0,80.0,22.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.3,6.67,0.02,16.0,0.15,55.35,1.0,0.0,5.0,8.0,N
2.0,5.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,1.0,19.78,20.04,0.13,80.0,0.05,396.34,0.0,4.0,33.0,17.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.6,7.5,0.02,18.0,0.13,64.53,1.0,0.0,5.0,9.0,N
1.0,5.0,0.0,3.0,8.0,3.0,1.0,1.0,0.0,1.0,19.07,10.91,0.07,46.0,0.09,208.08,0.0,4.0,20.0,12.0,N
1.0,3.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,14.73,8.94,0.04,31.0,0.11,131.69,0.0,2.0,13.0,11.0,N
1.0,9.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,1.0,17.46,16.55,0.1,63.0,0.06,288.85,0.0,7.0,28.0,13.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.47,2.67,0.01,9.0,0.38,25.27,1.0,0.0,4.0,4.0,N
1.0,5.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,16.4,7.07,0.04,29.0,0.14,116.0,0.0,4.0,11.0,9.0,N
1.0,5.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,17.24,7.5,0.04,31.0,0.13,129.27,0.0,4.0,12.0,10.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,11.99,6.67,0.03,21.0,0.15,79.95,0.0,2.0,10.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.55,3.0,0.01,7.0,0.33,19.65,1.0,0.0,1.0,6.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.86,2.5,0.01,7.0,0.4,19.65,1.0,0.0,2.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,17.51,5.0,0.03,23.0,0.2,87.57,1.0,0.0,10.0,7.0,N
2.0,7.0,0.0,0.0,12.0,2.0,0.0,3.0,0.0,1.0,12.35,16.0,0.07,45.0,0.06,197.65,0.0,6.0,16.0,14.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,14.28,4.0,0.02,15.0,0.25,57.11,0.0,2.0,6.0,8.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,13.5,2.0,0.01,9.0,0.5,27.0,1.0,0.0,4.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.8,2.0,0.0,5.0,0.5,11.61,1.0,0.0,1.0,4.0,N
3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,N
3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.68,4.67,0.02,15.0,0.21,49.83,1.0,0.0,4.0,7.0,N
0.0,5.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,11.89,13.13,0.05,35.0,0.08,156.08,0.0,4.0,15.0,14.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,17.22,4.08,0.02,19.0,0.24,70.31,0.0,2.0,7.0,7.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,11.18,5.63,0.02,17.0,0.18,62.91,0.0,2.0,5.0,9.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.2,2.5,0.01,6.0,0.4,15.51,1.0,0.0,1.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11.86,3.5,0.01,12.0,0.29,41.51,1.0,0.0,4.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,15.07,9.75,0.05,34.0,0.1,146.95,0.0,2.0,13.0,12.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.6,2.5,0.01,8.0,0.4,24.0,1.0,0.0,3.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.86,3.5,0.01,8.0,0.29,24.0,1.0,0.0,1.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.51,3.0,0.01,9.0,0.33,28.53,1.0,0.0,3.0,6.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,15.36,3.5,0.02,15.0,0.29,53.77,0.0,2.0,5.0,7.0,N
0.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,10.88,5.6,0.02,17.0,0.18,60.94,0.0,2.0,8.0,7.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,12.68,2.5,0.01,10.0,0.4,31.7,1.0,0.0,4.0,5.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.74,1.5,0.0,5.0,0.67,11.61,1.0,0.0,2.0,3.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.75,2.0,0.01,6.0,0.5,15.51,1.0,0.0,2.0,4.0,N
