@relation CustomCM1
@attribute CYCLOMATIC_DENSITY numeric
@attribute BRANCH_COUNT numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute DECISION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CONDITION_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute Defective {Y,N}

@data
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.55,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.29,7.0,0.75,0.0,13.0,4.0,4.0,10.0,19.62,0.67,N
0.25,1.0,1.0,1.0,4.0,0.0,1.0,0.0,13.16,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.57,0.0,N
0.17,9.0,1.0,0.0,18.0,8.0,5.0,16.0,30.19,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,11.0,1.0,0.0,35.0,12.0,7.0,24.0,38.04,0.0,Y
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.29,3.0,1.0,0.0,7.0,2.0,2.0,4.0,19.48,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.04,41.0,0.43,0.0,525.0,20.0,21.0,60.0,70.58,0.75,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.26,36.0,1.0,0.0,108.0,14.0,28.0,28.0,59.48,0.0,N
0.44,29.0,0.53,0.0,30.0,6.0,15.0,34.0,46.87,1.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.09,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,11.3,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,2.0,2.0,0.0,1.0,0.0,16.92,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.23,9.0,1.0,0.0,22.0,8.0,5.0,16.0,14.85,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
0.27,11.0,0.83,0.0,21.0,10.0,6.0,20.0,13.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.15,3.0,1.0,0.0,13.0,2.0,2.0,4.0,17.41,0.0,Y
0.71,9.0,1.0,2.0,4.0,2.0,5.0,12.0,6.95,0.75,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.44,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.16,24.0,0.92,0.0,76.0,20.0,13.0,40.0,64.2,0.17,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.09,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.14,5.0,1.0,0.0,18.0,4.0,3.0,8.0,20.0,0.0,Y
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,7.0,3.0,0.0,1.0,0.0,21.46,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.05,53.0,0.33,0.0,538.0,36.0,27.0,88.0,424.65,0.35,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.71,9.0,1.0,0.0,4.0,2.0,5.0,12.0,6.95,0.75,N
0.08,69.0,0.91,0.0,428.0,68.0,35.0,136.0,1419.95,0.0,Y
0.14,11.0,0.83,0.0,39.0,10.0,6.0,20.0,42.63,0.0,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.19,5.0,0.33,0.0,9.0,4.0,3.0,8.0,34.9,0.0,N
0.16,29.0,0.07,0.0,91.0,26.0,15.0,54.0,85.05,0.14,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.27,5.0,1.0,1.0,10.0,4.0,3.0,8.0,13.33,0.0,N
0.27,5.0,1.0,0.0,10.0,4.0,3.0,8.0,13.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,8.45,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.09,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.71,9.0,1.0,0.0,4.0,2.0,5.0,12.0,6.95,0.75,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.25,3.0,0.5,0.0,8.0,2.0,2.0,4.0,27.03,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.01,13.0,0.29,0.0,859.0,8.0,7.0,20.0,380.31,0.5,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,3.0,1.0,1.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.15,13.0,0.29,1.0,36.0,12.0,7.0,24.0,27.19,0.0,Y
0.43,5.0,0.33,0.0,7.0,4.0,3.0,8.0,13.32,0.0,N
0.5,1.0,1.0,4.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.29,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.71,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.53,19.0,0.4,0.0,18.0,2.0,10.0,20.0,29.77,1.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.46,23.0,1.0,1.0,25.0,8.0,12.0,30.0,14.1,0.73,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.12,3.0,1.0,0.0,17.0,2.0,2.0,4.0,32.25,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.17,1.0,1.0,0.0,6.0,0.0,1.0,0.0,16.68,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.17,1.0,1.0,0.0,6.0,0.0,1.0,0.0,16.68,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.25,9.0,1.0,0.0,14.0,8.0,5.0,16.0,23.12,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.29,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.23,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.33,3.0,1.0,0.0,5.0,2.0,2.0,4.0,10.95,0.0,N
0.15,3.0,1.0,0.0,13.0,2.0,2.0,4.0,17.41,0.0,Y
0.5,1.0,1.0,5.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,27.35,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.63,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.2,1.0,1.0,0.0,5.0,0.0,1.0,0.0,53.15,0.0,N
0.18,59.0,0.59,0.0,169.0,40.0,32.0,90.0,62.44,0.48,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,5.0,2.0,0.0,1.0,0.0,17.92,0.0,N
0.27,11.0,0.83,0.0,21.0,10.0,6.0,20.0,13.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,1.0,1.0,0.0,5.0,0.0,1.0,0.0,53.15,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
0.13,9.0,1.0,0.0,33.0,8.0,5.0,16.0,48.04,0.0,Y
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.49,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.29,7.0,1.0,0.0,13.0,4.0,4.0,10.0,18.91,0.67,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,17.27,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,13.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,11.3,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.63,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.86,0.0,N
0.29,3.0,1.0,0.0,6.0,2.0,2.0,4.0,11.71,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.09,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.44,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.25,3.0,1.0,0.0,8.0,2.0,2.0,4.0,10.96,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,39.29,0.0,N
0.43,5.0,0.33,0.0,7.0,4.0,3.0,8.0,13.32,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,1.0,1.0,7.0,3.0,0.0,1.0,0.0,21.46,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,5.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.29,7.0,1.0,0.0,13.0,4.0,4.0,10.0,18.91,0.67,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.21,7.0,0.75,2.0,19.0,4.0,4.0,10.0,13.26,0.67,N
0.28,9.0,0.13,0.0,27.0,0.0,8.0,0.0,34.09,0.0,N
0.43,5.0,0.33,0.0,7.0,4.0,3.0,8.0,13.32,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.21,20.0,1.0,0.0,59.0,12.0,13.0,24.0,48.27,0.0,Y
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,17.92,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.8,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,11.41,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,20.97,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.8,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,10.44,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
0.35,190.0,0.85,0.0,260.0,156.0,98.0,338.0,65.25,0.21,Y
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,16.51,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.18,63.0,0.91,0.0,202.0,34.0,43.0,68.0,126.66,0.12,Y
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.05,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.2,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.56,9.0,0.8,0.0,9.0,2.0,5.0,10.0,23.63,1.0,N
0.37,13.0,1.0,0.0,19.0,6.0,7.0,18.0,30.29,1.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.2,1.0,1.0,0.0,4.0,0.0,1.0,0.0,53.15,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,14.99,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,6.0,2.0,0.0,1.0,0.0,27.35,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
