@relation CustomCM1
@attribute CYCLOMATIC_DENSITY numeric
@attribute BRANCH_COUNT numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute PARAMETER_COUNT numeric
@attribute LOC_EXECUTABLE numeric
@attribute DECISION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CONDITION_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute Defective {Y,N}

@data
0.26,13.0,1.0,0.0,25.0,12.0,7.0,24.0,57.5,0.0,N
0.4,3.0,0.0,0.0,5.0,2.0,2.0,4.0,17.22,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.25,5.0,0.0,0.0,12.0,2.0,3.0,6.0,21.83,1.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.16,5.0,0.0,0.0,19.0,4.0,3.0,8.0,18.24,0.0,N
0.27,5.0,0.0,0.0,11.0,4.0,3.0,8.0,10.66,1.0,N
0.68,29.0,0.0,0.0,22.0,14.0,15.0,42.0,14.84,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.97,0.0,N
0.21,5.0,0.0,0.0,8.0,0.0,3.0,0.0,30.59,0.0,N
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,11.23,0.0,N
0.25,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8.43,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
0.33,3.0,1.0,0.0,6.0,2.0,2.0,4.0,25.86,0.0,N
0.25,1.0,1.0,6.0,4.0,0.0,1.0,0.0,28.92,0.0,N
0.32,17.0,0.0,0.0,28.0,12.0,9.0,28.0,40.77,1.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.19,58.0,0.0,0.0,214.0,30.0,42.0,60.0,163.43,0.0,N
0.04,7.0,1.0,0.0,27.0,6.0,1.0,12.0,63.37,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.42,9.0,1.0,0.0,12.0,6.0,5.0,14.0,17.46,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.17,1.0,1.0,0.0,6.0,0.0,1.0,0.0,17.51,0.0,N
1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,12.68,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.5,0.0,N
0.4,3.0,0.0,0.0,5.0,2.0,2.0,4.0,17.22,0.0,N
0.42,9.0,1.0,0.0,12.0,6.0,5.0,14.0,17.46,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.84,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.86,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.3,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
0.3,5.0,0.0,0.0,5.0,4.0,3.0,8.0,15.65,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.23,23.0,1.0,0.0,50.0,18.0,12.0,38.0,22.06,0.0,N
0.23,5.0,0.0,1.0,13.0,4.0,3.0,8.0,14.97,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.3,0.0,N
0.67,3.0,0.0,0.0,3.0,2.0,2.0,4.0,9.6,0.0,N
0.14,5.0,0.0,1.0,14.0,4.0,3.0,8.0,20.4,0.0,N
0.02,1.0,0.0,0.0,5.0,0.0,1.0,0.0,142.01,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.68,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.08,3.0,0.0,0.0,25.0,2.0,2.0,4.0,62.29,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.42,9.0,1.0,0.0,12.0,6.0,5.0,14.0,17.46,0.0,N
0.22,3.0,1.0,0.0,9.0,2.0,2.0,4.0,15.23,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,12.55,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.17,7.0,1.0,0.0,23.0,6.0,4.0,12.0,25.56,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.33,23.0,0.0,0.0,43.0,6.0,17.0,16.0,34.14,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,6.0,21.5,0.0,N
0.25,1.0,1.0,0.0,1.0,0.0,1.0,0.0,19.02,0.0,N
0.26,11.0,1.0,3.0,27.0,4.0,7.0,10.0,24.84,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.23,5.0,0.0,0.0,13.0,4.0,3.0,8.0,16.4,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.43,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.27,5.0,0.0,0.0,6.0,4.0,3.0,8.0,13.67,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,16.51,0.0,N
0.21,13.0,0.0,0.0,34.0,12.0,7.0,24.0,24.46,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.09,7.0,1.0,0.0,44.0,6.0,4.0,12.0,33.53,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.14,3.0,0.0,1.0,14.0,2.0,2.0,4.0,14.94,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.27,23.0,0.0,0.0,40.0,20.0,12.0,42.0,62.52,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.6,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,3.0,1.0,0.0,4.0,0.0,2.0,0.0,9.08,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,5.0,0.0,0.0,6.0,4.0,3.0,8.0,30.72,0.0,N
0.13,3.0,0.0,0.0,16.0,2.0,2.0,4.0,25.41,0.0,N
0.25,1.0,1.0,5.0,4.0,0.0,1.0,0.0,21.8,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.4,3.0,1.0,0.0,5.0,2.0,2.0,4.0,15.36,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.02,15.0,0.0,0.0,46.0,10.0,1.0,24.0,35.44,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,12.18,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.86,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.25,3.0,0.0,1.0,4.0,2.0,2.0,4.0,8.76,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
0.15,5.0,0.0,0.0,20.0,4.0,3.0,8.0,50.07,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.25,3.0,0.0,0.0,8.0,2.0,2.0,4.0,15.07,0.0,N
0.1,1.0,1.0,2.0,10.0,0.0,1.0,0.0,23.44,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.2,3.0,1.0,1.0,7.0,2.0,2.0,4.0,8.72,0.0,N
0.18,5.0,0.0,3.0,14.0,4.0,3.0,8.0,21.23,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.05,1.0,0.0,0.0,19.0,0.0,1.0,0.0,35.77,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.01,9.0,0.0,0.0,127.0,8.0,1.0,16.0,54.4,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.3,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,10.24,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,11.0,0.0,0.0,11.0,6.0,6.0,16.0,14.66,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,13.93,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.3,0.0,N
0.17,1.0,1.0,0.0,6.0,0.0,1.0,0.0,16.37,0.0,N
0.23,9.0,0.0,0.0,22.0,8.0,5.0,16.0,15.64,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.13,3.0,1.0,0.0,8.0,2.0,2.0,4.0,25.45,0.0,N
0.14,1.0,0.0,0.0,7.0,0.0,1.0,0.0,20.08,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.81,0.0,N
1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,12.18,0.0,N
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.81,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.5,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,9.47,0.0,N
0.14,5.0,1.0,0.0,21.0,4.0,3.0,8.0,26.56,0.0,N
0.07,1.0,1.0,0.0,12.0,0.0,1.0,0.0,71.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.33,37.0,0.0,3.0,58.0,34.0,19.0,72.0,45.72,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.29,13.0,0.0,0.0,24.0,12.0,7.0,24.0,14.41,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,1.0,1.0,3.0,0.0,1.0,0.0,11.58,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,9.47,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,9.47,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
0.12,7.0,0.0,0.0,32.0,6.0,4.0,12.0,53.48,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.07,3.0,1.0,0.0,27.0,0.0,2.0,0.0,98.83,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.04,1.0,0.0,0.0,25.0,0.0,1.0,0.0,188.48,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.86,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,7.81,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.49,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.25,1.0,0.0,0.0,4.0,0.0,1.0,0.0,16.21,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.03,5.0,1.0,0.0,30.0,4.0,1.0,8.0,43.11,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.18,11.0,0.0,0.0,20.0,10.0,6.0,20.0,26.76,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.54,13.0,0.0,0.0,13.0,12.0,7.0,24.0,23.89,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.25,31.0,0.0,0.0,62.0,24.0,16.0,54.0,36.13,1.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.8,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.3,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
0.33,1.0,1.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,N
0.1,1.0,1.0,4.0,10.0,0.0,1.0,0.0,43.64,0.0,N
0.01,18.0,1.0,0.0,67.0,8.0,1.0,16.0,31.0,0.0,Y
0.33,23.0,0.0,0.0,43.0,6.0,17.0,16.0,34.14,0.0,N
0.17,1.0,1.0,0.0,6.0,0.0,1.0,0.0,17.51,0.0,N
0.25,17.0,0.0,0.0,36.0,16.0,9.0,32.0,40.47,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,10.88,0.0,N
0.5,3.0,0.0,0.0,4.0,2.0,2.0,4.0,13.67,0.0,N
0.14,3.0,0.0,0.0,11.0,2.0,2.0,4.0,35.29,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.17,5.0,0.0,0.0,18.0,4.0,3.0,8.0,28.22,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.6,0.0,N
0.08,1.0,0.0,0.0,13.0,0.0,1.0,0.0,74.92,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.02,1.0,0.0,0.0,5.0,0.0,1.0,0.0,142.01,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,16.84,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,6.0,21.5,0.0,N
0.19,5.0,1.0,0.0,16.0,4.0,3.0,8.0,19.62,0.0,N
0.36,7.0,1.0,0.0,11.0,6.0,4.0,12.0,12.35,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.25,1.0,0.0,0.0,3.0,0.0,1.0,0.0,16.21,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
0.24,37.0,0.0,0.0,79.0,36.0,19.0,74.0,41.31,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.29,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.6,0.0,N
0.67,3.0,1.0,0.0,3.0,2.0,2.0,4.0,14.28,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,10.88,0.0,N
0.2,3.0,0.0,0.0,5.0,0.0,2.0,0.0,13.96,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,3.0,1.0,0.0,4.0,2.0,2.0,4.0,11.99,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.01,18.0,1.0,0.0,67.0,8.0,1.0,16.0,31.0,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,13.5,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.13,3.0,1.0,0.0,15.0,2.0,2.0,4.0,23.41,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.15,27.0,0.0,10.0,90.0,20.0,14.0,48.0,40.63,0.0,N
0.11,1.0,0.0,0.0,9.0,0.0,1.0,0.0,42.67,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,9.51,0.0,N
0.5,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8.98,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,10.57,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.75,0.0,N
0.17,1.0,1.0,0.0,1.0,0.0,1.0,0.0,23.42,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.2,3.0,1.0,0.0,10.0,2.0,2.0,4.0,11.26,0.0,N
0.09,7.0,0.0,0.0,44.0,6.0,4.0,12.0,33.53,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
0.25,3.0,1.0,0.0,8.0,2.0,2.0,4.0,14.59,0.0,N
0.2,1.0,0.0,0.0,5.0,0.0,1.0,0.0,21.25,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.74,0.0,N
0.42,9.0,0.0,0.0,12.0,6.0,5.0,14.0,17.46,0.0,N
0.25,3.0,0.0,1.0,4.0,2.0,2.0,4.0,8.76,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
0.33,1.0,0.0,0.0,3.0,0.0,1.0,0.0,9.51,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.06,1.0,1.0,0.0,17.0,0.0,1.0,0.0,60.75,0.0,N
0.25,1.0,1.0,0.0,4.0,0.0,1.0,0.0,10.24,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.86,0.0,N
0.11,1.0,1.0,3.0,9.0,0.0,1.0,0.0,34.6,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
0.5,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,N
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,12.18,0.0,N
0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.33,0.0,N
0.34,39.0,0.0,0.0,55.0,14.0,20.0,52.0,43.19,0.0,Y
0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.4,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.74,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.75,0.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.33,0.0,N
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.55,0.0,N
0.34,30.0,1.0,0.0,50.0,16.0,17.0,40.0,13.7,1.0,N
0.26,13.0,0.0,0.0,27.0,8.0,7.0,20.0,54.92,0.0,N
