@relation CustomCM1
@attribute CYCLOMATIC_DENSITY numeric
@attribute BRANCH_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute LOC_EXECUTABLE numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute NODE_COUNT numeric
@attribute Defective {Y,N}

@data
0.33,3.0,11.82,6.0,0.0,2.0,2.0,30.0,54.37,7.0,N
0.05,1.0,118.03,11.0,0.0,0.0,1.0,74.0,66.71,12.0,N
0.22,3.0,11.35,8.0,0.0,2.0,2.0,28.0,64.11,7.0,N
0.13,1.0,8.77,8.0,0.0,0.0,1.0,24.0,49.96,2.0,N
0.3,29.0,14.74,39.0,0.79,18.0,15.0,189.0,3708.87,37.0,N
0.2,1.0,15.5,4.0,0.0,0.0,1.0,35.0,48.44,2.0,Y
0.24,61.0,49.33,127.0,0.73,38.0,31.0,481.0,9379.5,79.0,N
0.5,3.0,10.58,4.0,0.0,2.0,2.0,15.0,17.13,5.0,N
0.21,11.0,30.3,26.0,0.0,10.0,6.0,215.0,2334.22,21.0,N
0.14,5.0,37.4,21.0,0.0,4.0,3.0,128.0,608.4,13.0,N
0.25,1.0,16.45,4.0,0.0,0.0,1.0,23.0,29.84,2.0,N
0.5,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,N
0.21,23.0,117.86,50.0,0.45,20.0,12.0,533.0,6157.98,57.0,Y
0.2,1.0,16.65,5.0,0.0,0.0,1.0,21.0,20.15,4.0,N
0.5,1.0,5.8,2.0,0.0,0.0,1.0,5.0,1.29,2.0,N
0.2,1.0,13.32,5.0,0.0,0.0,1.0,13.0,9.06,3.0,N
1.0,1.0,6.2,0.0,0.0,0.0,1.0,6.0,2.15,2.0,N
0.25,19.0,45.51,40.0,0.22,0.0,10.0,287.0,3852.26,54.0,N
0.21,11.0,25.22,25.0,0.0,10.0,6.0,120.0,807.1,19.0,N
0.31,15.0,31.55,24.0,0.38,0.0,9.0,190.0,2181.15,28.0,N
0.21,13.0,25.63,32.0,0.33,10.0,7.0,149.0,1399.35,26.0,N
0.13,7.0,43.45,29.0,0.0,2.0,5.0,131.0,698.98,18.0,Y
0.08,1.0,23.98,12.0,0.0,0.0,1.0,46.0,85.25,3.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,N
0.2,3.0,14.63,10.0,0.0,2.0,2.0,33.0,77.25,7.0,N
0.15,11.0,17.57,37.0,0.0,10.0,6.0,222.0,4033.63,24.0,N
0.3,5.0,18.13,10.0,0.0,0.0,3.0,34.0,56.67,12.0,N
0.45,9.0,17.98,11.0,0.5,0.0,5.0,69.0,317.19,18.0,N
0.27,5.0,14.0,10.0,0.0,0.0,3.0,34.0,91.25,9.0,N
0.37,13.0,26.05,19.0,1.0,0.0,7.0,90.0,468.85,23.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,N
0.4,15.0,18.74,18.0,0.57,10.0,8.0,95.0,703.85,20.0,N
0.11,3.0,18.96,16.0,0.0,2.0,2.0,55.0,195.85,7.0,N
0.4,3.0,9.88,5.0,0.0,2.0,2.0,15.0,15.14,5.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,N
0.27,5.0,27.67,11.0,0.0,4.0,3.0,40.0,65.73,10.0,N
0.17,1.0,15.42,6.0,0.0,0.0,1.0,20.0,19.74,4.0,N
0.17,3.0,44.04,12.0,0.0,2.0,2.0,66.0,134.88,7.0,N
0.28,9.0,31.67,18.0,0.0,0.0,5.0,109.0,511.59,21.0,N
0.2,1.0,13.32,5.0,0.0,0.0,1.0,13.0,9.06,3.0,N
0.14,1.0,17.94,7.0,0.0,0.0,1.0,31.0,45.42,3.0,N
0.15,3.0,12.62,13.0,0.0,2.0,2.0,30.0,54.27,6.0,N
0.5,17.0,17.48,18.0,1.0,0.0,9.0,111.0,1013.58,29.0,N
0.25,11.0,37.84,22.0,0.0,10.0,6.0,102.0,401.87,25.0,N
0.15,3.0,37.27,13.0,0.0,2.0,2.0,47.0,63.52,8.0,N
0.25,3.0,20.38,8.0,0.0,2.0,2.0,33.0,59.05,6.0,N
0.4,7.0,17.72,10.0,0.0,0.0,4.0,48.0,115.56,14.0,N
0.1,1.0,22.75,8.0,0.0,0.0,1.0,48.0,124.3,4.0,N
0.13,1.0,18.58,8.0,0.0,0.0,1.0,57.0,124.88,2.0,N
0.33,1.0,8.72,3.0,0.0,0.0,1.0,11.0,7.75,3.0,N
0.1,3.0,57.37,9.0,0.0,2.0,2.0,74.0,143.92,19.0,Y
0.5,11.0,22.95,12.0,0.0,0.0,6.0,78.0,265.76,22.0,N
0.17,5.0,20.8,17.0,1.0,2.0,3.0,64.0,217.58,8.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,N
0.15,31.0,45.07,52.0,0.53,22.0,16.0,339.0,4734.68,47.0,Y
0.07,1.0,20.1,14.0,0.0,0.0,1.0,121.0,446.61,2.0,N
0.14,3.0,17.84,14.0,0.0,2.0,2.0,56.0,176.21,8.0,N
0.33,5.0,12.72,9.0,0.0,0.0,3.0,29.0,75.16,8.0,N
0.31,23.0,27.19,34.0,0.0,22.0,12.0,210.0,2956.37,38.0,N
0.19,9.0,20.13,24.0,0.75,6.0,5.0,118.0,925.43,17.0,N
0.23,13.0,13.72,26.0,0.67,12.0,7.0,110.0,1225.0,24.0,N
1.0,3.0,5.0,2.0,0.0,2.0,2.0,10.0,10.0,6.0,N
0.15,17.0,36.36,54.0,0.38,14.0,9.0,241.0,2966.4,29.0,Y
0.29,3.0,11.44,7.0,0.0,2.0,2.0,30.0,72.99,7.0,N
0.17,1.0,18.49,6.0,0.0,0.0,1.0,17.0,12.59,3.0,N
0.2,1.0,14.98,5.0,0.0,0.0,1.0,23.0,29.95,3.0,N
0.22,3.0,21.15,8.0,0.0,2.0,2.0,25.0,23.8,8.0,N
0.15,29.0,23.98,82.0,0.14,26.0,15.0,425.0,12908.91,49.0,Y
0.5,7.0,20.0,8.0,0.0,0.0,4.0,49.0,115.95,14.0,N
0.6,5.0,13.11,5.0,1.0,0.0,3.0,17.0,16.78,6.0,N
0.5,3.0,14.8,4.0,0.0,2.0,2.0,28.0,60.2,5.0,N
0.25,1.0,10.81,4.0,0.0,0.0,1.0,23.0,39.41,2.0,N
0.28,20.0,30.92,41.0,0.55,0.0,12.0,246.0,3533.82,40.0,N
0.25,5.0,30.46,12.0,0.0,2.0,3.0,30.0,23.8,14.0,N
0.07,1.0,9.51,14.0,0.0,0.0,1.0,99.0,684.97,3.0,N
0.17,1.0,16.3,6.0,0.0,0.0,1.0,18.0,15.11,3.0,N
0.08,5.0,41.24,34.0,0.0,4.0,3.0,233.0,2305.69,14.0,N
0.22,3.0,12.69,8.0,0.0,2.0,2.0,26.0,40.53,6.0,N
0.3,5.0,46.31,9.0,0.0,4.0,3.0,69.0,140.17,12.0,N
0.2,5.0,26.41,13.0,0.0,4.0,3.0,38.0,52.82,10.0,N
0.14,1.0,24.37,7.0,0.0,0.0,1.0,32.0,33.84,6.0,N
0.17,9.0,29.78,22.0,0.0,8.0,5.0,99.0,448.79,19.0,N
0.17,3.0,12.8,7.0,0.0,2.0,2.0,44.0,156.96,7.0,N
0.13,12.0,28.14,52.0,0.0,8.0,7.0,140.0,1065.78,21.0,N
0.14,21.0,44.4,66.0,0.0,20.0,11.0,321.0,3281.11,35.0,Y
0.23,5.0,20.14,13.0,1.0,2.0,3.0,45.0,123.39,8.0,N
0.5,1.0,7.75,1.0,0.0,0.0,1.0,6.0,1.72,2.0,N
0.33,25.0,21.29,40.0,0.0,24.0,13.0,188.0,2576.14,45.0,N
0.48,31.0,35.6,33.0,0.0,30.0,16.0,230.0,1780.14,62.0,N
0.08,5.0,30.51,32.0,0.0,4.0,3.0,170.0,1241.84,11.0,N
0.09,5.0,31.11,35.0,0.0,4.0,3.0,156.0,960.23,18.0,N
0.07,1.0,41.04,14.0,0.0,0.0,1.0,62.0,93.89,11.0,N
0.4,3.0,15.23,5.0,0.0,2.0,2.0,20.0,21.15,6.0,N
0.07,1.0,23.11,14.0,0.0,0.0,1.0,78.0,234.0,3.0,N
0.5,7.0,20.0,8.0,0.0,0.0,4.0,49.0,115.95,14.0,N
0.43,37.0,25.93,47.0,0.58,0.0,20.0,289.0,6087.27,54.0,N
0.18,3.0,12.55,11.0,0.0,2.0,2.0,49.0,136.63,7.0,N
0.23,5.0,17.72,13.0,0.0,2.0,3.0,34.0,78.15,9.0,N
0.16,11.0,32.64,37.0,0.4,8.0,6.0,139.0,991.73,23.0,N
0.15,3.0,22.09,13.0,0.0,2.0,2.0,48.0,111.8,8.0,N
0.01,1.0,372.88,96.0,0.0,0.0,1.0,918.0,5947.75,2.0,N
0.19,21.0,55.47,52.0,0.0,20.0,11.0,209.0,1334.67,36.0,N
0.03,1.0,132.54,34.0,0.0,0.0,1.0,293.0,1097.86,2.0,N
0.11,3.0,26.74,16.0,0.0,2.0,2.0,73.0,244.64,8.0,Y
0.15,3.0,28.24,11.0,0.0,2.0,2.0,44.0,80.05,6.0,N
0.33,12.0,20.89,21.0,1.0,0.0,7.0,100.0,721.73,19.0,N
0.2,11.0,23.05,27.0,0.0,10.0,6.0,140.0,1319.81,18.0,N
0.13,1.0,24.18,6.0,0.0,0.0,1.0,28.0,24.67,6.0,N
0.27,13.0,32.65,18.0,0.0,12.0,7.0,93.0,374.48,25.0,N
0.48,19.0,24.5,21.0,0.0,0.0,10.0,145.0,919.95,38.0,N
0.11,5.0,28.96,28.0,0.0,4.0,3.0,82.0,291.65,11.0,N
0.4,3.0,11.58,5.0,0.0,0.0,2.0,20.0,29.3,8.0,N
0.05,1.0,25.43,19.0,0.0,0.0,1.0,119.0,683.65,3.0,N
0.25,1.0,8.54,4.0,0.0,0.0,1.0,12.0,10.33,3.0,N
0.41,13.0,23.2,17.0,0.0,12.0,7.0,102.0,465.33,26.0,N
0.2,1.0,34.06,5.0,0.0,0.0,1.0,25.0,17.03,6.0,N
0.05,1.0,20.26,20.0,0.0,0.0,1.0,489.0,9502.92,2.0,N
0.67,3.0,11.39,3.0,0.0,2.0,2.0,12.0,7.75,5.0,N
0.06,3.0,73.68,33.0,0.0,2.0,2.0,339.0,2279.8,32.0,Y
0.07,1.0,52.7,5.0,0.0,0.0,1.0,49.0,57.23,10.0,N
0.22,15.0,43.42,32.0,0.0,12.0,8.0,120.0,514.75,29.0,Y
0.15,9.0,56.41,30.0,0.0,8.0,5.0,127.0,437.47,25.0,Y
0.5,3.0,16.07,4.0,0.0,0.0,2.0,19.0,18.08,6.0,N
0.24,9.0,26.48,21.0,1.0,0.0,5.0,110.0,678.44,20.0,N
0.14,1.0,33.3,3.0,0.0,0.0,1.0,18.0,7.4,5.0,N
0.3,5.0,17.36,10.0,0.0,0.0,3.0,86.0,580.9,9.0,N
0.25,3.0,9.64,8.0,0.0,2.0,2.0,25.0,49.34,6.0,N
0.13,11.0,41.94,43.0,0.0,10.0,6.0,129.0,598.2,19.0,N
0.33,1.0,8.15,3.0,0.0,0.0,1.0,9.0,5.55,3.0,N
0.14,1.0,24.22,7.0,0.0,0.0,1.0,31.0,33.64,6.0,N
0.25,5.0,15.97,11.0,0.0,4.0,3.0,39.0,108.3,8.0,Y
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,N
0.25,1.0,15.36,3.0,0.0,0.0,1.0,15.0,10.46,3.0,Y
0.2,1.0,18.91,5.0,0.0,0.0,1.0,26.0,31.78,5.0,N
0.18,3.0,12.36,11.0,0.0,2.0,2.0,70.0,283.01,7.0,N
0.3,5.0,22.3,10.0,1.0,0.0,3.0,50.0,149.93,9.0,N
0.15,7.0,12.12,23.0,0.0,6.0,4.0,72.0,443.72,13.0,Y
0.5,5.0,18.13,6.0,0.0,0.0,3.0,34.0,56.67,10.0,N
0.19,7.0,27.87,26.0,0.0,2.0,5.0,69.0,232.96,12.0,Y
0.13,3.0,21.82,15.0,0.0,0.0,2.0,49.0,138.22,6.0,N
0.18,5.0,24.09,13.0,1.0,2.0,3.0,81.0,364.34,11.0,N
0.09,7.0,79.68,24.0,0.0,6.0,4.0,157.0,594.73,27.0,Y
0.17,1.0,16.3,5.0,0.0,0.0,1.0,18.0,15.11,3.0,Y
0.33,1.0,8.98,3.0,0.0,0.0,1.0,8.0,3.12,2.0,N
0.29,3.0,9.04,7.0,0.0,2.0,2.0,16.0,18.83,7.0,N
0.17,3.0,18.02,12.0,0.0,2.0,2.0,60.0,214.13,9.0,N
0.6,5.0,9.6,5.0,0.0,4.0,3.0,22.0,44.81,9.0,N
0.48,19.0,26.8,21.0,0.0,0.0,10.0,137.0,773.86,38.0,N
0.12,11.0,43.73,51.0,0.0,10.0,6.0,175.0,1264.29,26.0,N
0.33,7.0,19.48,12.0,0.67,0.0,4.0,50.0,153.72,18.0,N
0.5,7.0,20.0,8.0,0.0,6.0,4.0,49.0,115.95,14.0,N
0.32,13.0,48.64,21.0,0.0,6.0,7.0,94.0,265.53,18.0,Y
0.33,7.0,21.0,10.0,1.0,4.0,4.0,67.0,262.44,10.0,N
0.33,3.0,16.07,6.0,0.0,0.0,2.0,19.0,18.08,6.0,N
0.15,3.0,16.6,10.0,0.0,2.0,2.0,54.0,182.24,9.0,Y
0.18,23.0,38.24,64.0,0.91,16.0,12.0,169.0,1191.14,31.0,N
0.25,3.0,18.89,8.0,0.0,2.0,2.0,26.0,33.21,7.0,N
0.18,7.0,21.59,2.0,0.0,6.0,4.0,64.0,221.56,13.0,Y
0.36,23.0,18.52,28.0,1.0,14.0,12.0,325.0,8202.83,38.0,N
0.31,7.0,14.41,13.0,1.0,4.0,4.0,35.0,88.24,8.0,N
0.16,25.0,57.88,76.0,0.5,0.0,13.0,391.0,4904.75,50.0,N
0.05,5.0,76.19,62.0,0.0,4.0,3.0,451.0,5718.38,12.0,N
0.17,3.0,18.37,12.0,0.0,2.0,2.0,97.0,671.49,7.0,N
0.33,1.0,9.05,3.0,0.0,0.0,1.0,7.0,2.0,3.0,N
0.16,21.0,53.33,52.0,0.8,14.0,11.0,296.0,3105.37,33.0,N
0.33,51.0,59.54,80.0,0.84,0.0,26.0,438.0,6679.35,84.0,N
0.2,39.0,29.39,96.0,0.0,38.0,20.0,472.0,13552.19,75.0,Y
0.31,7.0,19.87,13.0,0.0,6.0,4.0,84.0,465.5,15.0,N
0.2,5.0,18.69,15.0,1.0,4.0,3.0,37.0,76.01,11.0,N
0.1,1.0,15.9,10.0,0.0,0.0,1.0,25.0,36.5,3.0,N
0.13,1.0,20.31,8.0,0.0,0.0,1.0,86.0,293.32,2.0,N
0.06,1.0,28.84,18.0,0.0,0.0,1.0,101.0,284.85,4.0,N
0.14,1.0,9.86,7.0,0.0,0.0,1.0,33.0,78.87,3.0,N
0.5,3.0,12.11,4.0,0.0,2.0,2.0,21.0,27.7,6.0,N
0.13,1.0,20.94,7.0,0.0,0.0,1.0,22.0,18.61,4.0,N
0.32,13.0,34.83,22.0,0.5,0.0,7.0,111.0,482.38,27.0,N
0.17,3.0,15.69,5.0,0.0,2.0,2.0,38.0,92.24,6.0,Y
0.19,25.0,42.12,62.0,0.31,16.0,14.0,203.0,1865.36,36.0,N
0.04,1.0,52.34,23.0,0.0,0.0,1.0,146.0,499.87,2.0,Y
0.17,3.0,21.93,11.0,0.0,2.0,2.0,40.0,82.93,6.0,N
0.33,1.0,8.98,3.0,0.0,0.0,1.0,8.0,3.12,2.0,N
0.08,1.0,5.92,12.0,0.0,0.0,1.0,58.0,248.76,2.0,N
0.14,7.0,30.33,36.0,0.0,2.0,5.0,106.0,532.61,13.0,N
1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,N
0.17,3.0,18.89,9.0,0.0,2.0,2.0,41.0,101.16,8.0,Y
0.25,1.0,19.03,4.0,0.0,0.0,1.0,21.0,17.63,4.0,N
0.5,5.0,15.36,6.0,0.0,0.0,3.0,21.0,20.49,8.0,N
0.1,1.0,21.06,10.0,0.0,0.0,1.0,44.0,81.71,3.0,N
0.18,5.0,17.66,16.0,0.0,4.0,3.0,65.0,300.48,11.0,Y
0.25,11.0,27.07,18.0,0.0,10.0,6.0,104.0,523.94,18.0,N
0.6,5.0,17.03,5.0,0.0,0.0,3.0,19.0,15.14,8.0,N
0.1,8.0,51.13,46.0,0.0,0.0,5.0,160.0,986.1,22.0,N
0.5,9.0,19.98,10.0,0.0,0.0,5.0,64.0,198.04,18.0,N
0.04,25.0,25.46,28.0,0.0,24.0,1.0,174.0,1493.83,51.0,N
0.08,1.0,26.21,13.0,0.0,0.0,1.0,79.0,270.73,3.0,N
0.11,1.0,19.64,7.0,0.0,0.0,1.0,27.0,33.0,3.0,N
0.39,17.0,27.48,16.0,0.75,0.0,9.0,122.0,695.53,31.0,N
0.17,16.0,47.97,89.0,0.0,0.0,15.0,336.0,4525.06,42.0,N
0.21,34.0,53.9,116.0,0.29,16.0,25.0,354.0,5334.11,51.0,N
0.38,5.0,13.87,8.0,0.0,0.0,3.0,28.0,52.46,9.0,N
0.3,5.0,13.59,5.0,0.0,4.0,3.0,52.0,199.42,10.0,N
0.3,5.0,19.9,10.0,0.0,4.0,3.0,42.0,85.62,11.0,N
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,N
0.5,1.0,5.33,1.0,0.0,0.0,1.0,4.0,0.67,3.0,N
0.3,5.0,18.87,9.0,0.0,4.0,3.0,33.0,63.77,8.0,N
0.47,33.0,23.0,34.0,0.81,0.0,17.0,184.0,2494.64,53.0,N
